lag_2,lag_1,y
1.9375,1.8359379768371584,1.600000023841858
1.8359379768371584,1.600000023841858,1.6062500476837158
1.600000023841858,1.6062500476837158,1.5125000476837158
1.6062500476837158,1.5125000476837158,1.6124999523162842
1.5125000476837158,1.6124999523162842,1.600000023841858
1.6124999523162842,1.600000023841858,1.587499976158142
1.600000023841858,1.587499976158142,1.709375023841858
1.587499976158142,1.709375023841858,1.712499976158142
1.709375023841858,1.712499976158142,1.6687500476837158
1.712499976158142,1.6687500476837158,1.618749976158142
1.6687500476837158,1.618749976158142,1.587499976158142
1.618749976158142,1.587499976158142,1.7000000476837158
1.587499976158142,1.7000000476837158,1.759374976158142
1.7000000476837158,1.759374976158142,1.915624976158142
1.759374976158142,1.915624976158142,1.993749976158142
1.915624976158142,1.993749976158142,1.953125
1.993749976158142,1.953125,2.0062499046325684
1.953125,2.0062499046325684,1.993749976158142
2.0062499046325684,1.993749976158142,1.909374952316284
1.993749976158142,1.909374952316284,1.975000023841858
1.909374952316284,1.975000023841858,2.025000095367432
1.975000023841858,2.025000095367432,2.003124952316284
2.025000095367432,2.003124952316284,2.125
2.003124952316284,2.125,2.043750047683716
2.125,2.043750047683716,2.1984379291534424
2.043750047683716,2.1984379291534424,2.159374952316284
2.1984379291534424,2.159374952316284,2.125
2.159374952316284,2.125,2.315624952316284
2.125,2.315624952316284,2.481250047683716
2.315624952316284,2.481250047683716,2.3499999046325684
2.481250047683716,2.3499999046325684,2.25
2.3499999046325684,2.25,2.2609379291534424
2.25,2.2609379291534424,2.2093749046325684
2.2609379291534424,2.2093749046325684,2.15625
2.2093749046325684,2.15625,2.299999952316284
2.15625,2.299999952316284,2.2718749046325684
2.299999952316284,2.2718749046325684,2.231250047683716
2.2718749046325684,2.231250047683716,2.137500047683716
2.231250047683716,2.137500047683716,2.025000095367432
2.137500047683716,2.025000095367432,2.025000095367432
2.025000095367432,2.025000095367432,2.106250047683716
2.025000095367432,2.106250047683716,2.128124952316284
2.106250047683716,2.128124952316284,2.056250095367432
2.128124952316284,2.056250095367432,1.981250047683716
2.056250095367432,1.981250047683716,2.012500047683716
1.981250047683716,2.012500047683716,2.0625
2.012500047683716,2.0625,1.921875
2.0625,1.921875,1.862499952316284
1.921875,1.862499952316284,1.853124976158142
1.862499952316284,1.853124976158142,1.831249952316284
1.853124976158142,1.831249952316284,1.662500023841858
1.831249952316284,1.662500023841858,1.5281250476837158
1.662500023841858,1.5281250476837158,1.635938048362732
1.5281250476837158,1.635938048362732,1.5125000476837158
1.635938048362732,1.5125000476837158,1.4406249523162842
1.5125000476837158,1.4406249523162842,1.443750023841858
1.4406249523162842,1.443750023841858,1.415624976158142
1.443750023841858,1.415624976158142,1.259374976158142
1.415624976158142,1.259374976158142,1.2687499523162842
1.259374976158142,1.2687499523162842,1.40625
1.2687499523162842,1.40625,1.5625
1.40625,1.5625,1.5187499523162842
1.5625,1.5187499523162842,1.693750023841858
1.5187499523162842,1.693750023841858,1.825000047683716
1.693750023841858,1.825000047683716,1.875
1.825000047683716,1.875,1.875
1.875,1.875,1.71875
1.875,1.71875,1.84375
1.71875,1.84375,2.0
1.84375,2.0,1.993749976158142
2.0,1.993749976158142,2.043750047683716
1.993749976158142,2.043750047683716,1.931249976158142
2.043750047683716,1.931249976158142,1.971874952316284
1.931249976158142,1.971874952316284,1.850000023841858
1.971874952316284,1.850000023841858,1.649999976158142
1.850000023841858,1.649999976158142,1.59375
1.649999976158142,1.59375,1.5054689645767212
1.59375,1.5054689645767212,1.493749976158142
1.5054689645767212,1.493749976158142,1.540624976158142
1.493749976158142,1.540624976158142,1.524999976158142
1.540624976158142,1.524999976158142,1.4812500476837158
1.524999976158142,1.4812500476837158,1.396875023841858
1.4812500476837158,1.396875023841858,1.34375
1.396875023841858,1.34375,1.375
1.34375,1.375,1.4562499523162842
1.375,1.4562499523162842,1.537500023841858
1.4562499523162842,1.537500023841858,1.3093750476837158
1.537500023841858,1.3093750476837158,1.375
1.3093750476837158,1.375,1.3093750476837158
1.375,1.3093750476837158,1.337499976158142
1.3093750476837158,1.337499976158142,1.359375
1.337499976158142,1.359375,1.381250023841858
1.359375,1.381250023841858,1.2999999523162842
1.381250023841858,1.2999999523162842,1.171875
1.2999999523162842,1.171875,1.234375
1.171875,1.234375,1.306249976158142
1.234375,1.306249976158142,1.375
1.306249976158142,1.375,1.3312499523162842
1.375,1.3312499523162842,1.234375
1.3312499523162842,1.234375,1.212499976158142
1.234375,1.212499976158142,1.0593750476837158
1.212499976158142,1.0593750476837158,1.0437500476837158
1.0593750476837158,1.0437500476837158,0.893750012
1.0437500476837158,0.893750012,0.887499988
0.893750012,0.887499988,0.8273440003395081
0.887499988,0.8273440003395081,0.925000012
0.8273440003395081,0.925000012,0.871874988
0.925000012,0.871874988,0.912500024
0.871874988,0.912500024,0.856249988
0.912500024,0.856249988,0.800000012
0.856249988,0.800000012,0.893750012
0.800000012,0.893750012,0.878125012
0.893750012,0.878125012,0.793749988
0.878125012,0.793749988,0.778124988
0.793749988,0.778124988,0.831250012
0.778124988,0.831250012,0.8500000238418579
